authority_id,community
39,Wilhelmshausen
39,Wilhelmshöhe
39,Wolfhagen
39,Wolfsanger
39,Wülmersen
39,Zierenberg
39,Zwergen
40,Abtsroda
40,Allmus
40,Almendorf
40,Altenfeld
40,Altenhof
40,Armenhof
40,Arzell
40,Bad Salzschlirf
40,Batten
40,Bernhards
40,Besges
40,Betzenrod
40,Blankenau
40,Böckels
40,Brand
40,Brandlos
40,Bronnzell
40,Buchenau
40,Büchenberg
40,Buchenrod
40,Burghaun
40,Dalherda
40,Dammersbach
40,Danzwiesen
40,Dassen
40,Dietershan
40,Dietershausen
40,Dietges
40,Dipperz
40,Dirlos
40,Dittlofrod
40,Döllbach
40,Dorfborn
40,Dörmbach a. d. M.
40,Dörmbach/F.
40,Ebersberg
40,Ebersburg
40,Eckweisbach
40,Edelzell
40,Ehrenberg (Rhön)
40,Eichenau
40,Eichenried
40,Eichenzell
40,Eiterfeld
40,Elters
40,Engelhelms
40,Finkenhain
40,Flieden
40,Friesenhausen
40,Fulda
40,Gackenhof
40,Gersfeld
40,Gersfeld (Rhön)
40,Gichenbach
40,Giesel
40,Giesenhain
40,Gläserzell
40,Gotthards
40,Großenbach
40,Großenlüder
40,Großenmoor
40,Großentaft
40,Gruben
40,Grüsselbach
40,Günthers
40,Habel
40,Haimbach
40,Hainzell
40,Harmerz
40,Haselstein
40,Hattenhof
40,Hauswurz
40,Hechelmannskirchen
40,Hettenhausen
40,Heubach
40,Hilders
40,Höf und Haid
40,Hofaschenbach
40,Hofbieber
40,Horas
40,Hosenfeld
40,Hundsbach
40,Hünfeld
40,Hünhan
40,Istergiesel
40,Johannesberg
40,Jossa
40,Kalbach
40,Kämmerzell
40,Kauppen
40,Kerzell
40,Keulos
40,Kirchhasel
40,Kleinlüder
40,Kleinsassen
40,Kohlgrund
40,Kohlhaus
40,Körnbach
40,Künzell
40,Lahrbach
40,Langenbieber
40,Langenschwarz
40,Lehnerz
40,Leibolz
40,Leimbach
40,Liebhards
40,Löschenrod
40,Lüdermünd
40,Lütter
40,Lütterz
40,Maberzell
40,Mackenzell
40,Magdlos
40,Mahlerts
40,Maiersbach
40,Malges
40,Malkes
40,Marbach
40,Margretenhaun
40,Melperts
40,Melters
40,Melzdorf
40,Mengers
40,Michelsrombach
40,Mittelaschenbach
40,Mittelkalbach
40,Mittelrode
40,Molzbach
40,Morles
40,Mosbach
40,Müs
40,Neuenberg
40,Neuhof
40,Neuschwambach
40,Neuswarts
40,Niederbieber
40,Niederkalbach
40,Niederrode
40,Niesig
40,Nüst
40,Nüsttal
40,Oberaschenbach
40,Oberbimbach
40,Oberfeld
40,Obergruben
40,Oberkalbach
40,Obernhausen
40,Obernüst
40,Oberrode
40,Oberrombach
40,Oberweisenborn
40,Petersberg
40,Pfaffenrod
40,Pilgerzell
40,Poppenhausen
40,Poppenhausen (Wasserkuppe)
40,Poppenrod
40,Rasdorf
40,Reckrod
40,Rengersfeld
40,Reulbach
40,Rex
40,Ried
40,Rimmels
40,Rodenbach
40,Rödergrund-Egelmes
40,Rodges
40,Rodholz
40,Rommers
40,Rommerz
40,Rönshausen
40,Roßbach
40,Rothemann
40,Rothenkirchen
40,Rückers/F.
40,Rückers/H.
40,Rudolphshan
40,Rupsroth
40,Sandberg
40,Sargenzell
40,Schachen
40,Schletzenhausen
40,Schlitzenhausen
40,Schlotzau
40,Schmalnau
40,Schwarzbach
40,Schweben
40,Seiferts
40,Setzelbach
40,Sickels
40,Silges
40,Simmershausen
40,Soisdorf
40,Steens
40,Steinau
40,Steinbach
40,Steinhaus
40,Steinwand
40,Stellberg
40,Stöckels
40,Stork
40,Tann
40,Tann (Rhön)
40,Thaiden
40,Thalau
40,Theobaldshof
40,Tiefengruben
40,Traisbach
40,Treischfeld
40,Uffhausen
40,Ufhausen
40,Unterbernhards
40,Unterbimbach
40,Uttrichshausen
40,Veitsteinbach
40,Welkers
40,Wendershausen
40,Weyhers
40,Wickers
40,Wiesen
40,Wissels
40,Wisselsrod
40,Wittges
40,Wölf
40,Wolferts
40,Wüstensachsen
40,Zell
40,Zillbach
40,Zirkenbach
41,Alheim
41,Allendorf
41,Allmershausen
41,Asbach
41,Asmushausen
41,Atzelrode
41,Aua
41,Ausbach
41,Bad Hersfeld
41,Bauhaus
41,Baumbach
41,Bebra
41,Beenhausen
41,Beiershausen
41,Bengendorf
41,Biedebach
41,Blankenheim
41,Bodes
41,Bosserode
41,Braach
41,Braunhausen
41,Breitenbach
41,Breitenbach a. H.
41,Breitenbach a. Herzberg
41,Cornberg
41,Dankerode
41,Dens
41,Dinkelrode
41,Eitra
41,Erdmannrode
41,Erdpenhausen
41,Erkshausen
41,Ersrode
41,Fischbach
41,Friedewald
41,Friedlos
41,Frielingen
41,Gehau
41,Gersdorf
41,Gershausen
41,Gerterode
41,Gethsemane
41,Gilfershausen
41,Gittersdorf
41,Goßmannsrode
41,Hainrode
41,Harnrode
41,Hattenbach
41,Hatterode
41,Hauneck
41,Haunetal
41,Heddersdorf
41,Heenes
41,Heimboldshausen
41,Heinebach
41,Herfa
41,Hergershausen
41,Heringen
41,Heringen (Werra)
41,Hermannspiegel
41,Hillartshausen
41,Hilmes
41,Hilperhausen
41,Hohenroda
41,Holzheim
41,Hönebach
41,Iba
41,Imshausen
41,Kathus
41,Kemmerode
41,Kerspenhausen
41,Kirchheim
41,Kleba
41,Kleinensee
41,Kohlhausen
41,Königswald
41,Konrode
41,Kruspis
41,Landershausen
41,Lautenhausen
41,Leimbach
41,Lengers
41,Licherode
41,Lispenhausen
41,Lüdersdorf
41,Ludwigsau
41,Machtlos
41,Machtlos/B.
41,Malkomes
41,Mansbach
41,Mauers
41,Meckbach
41,Mecklar
41,Meisenbach
41,Mengshausen
41,Mönchhosbach
41,Motzfeld
41,Mühlbach
41,Mündershausen
41,Müsenbach
41,Nentershausen
41,Neuenstein
41,Neukirchen
41,Niederaula
41,Niederellenbach
41,Niedergude
41,Niederjossa
41,Niederthalhausen
41,Oberbreitzbach
41,Oberellenbach
41,Oberförsterei Hersfeld-Wippershain
41,Obergeis
41,Obergude
41,Oberhaun
41,Oberjossa
41,Oberlengsfeld
41,Oberstoppel
41,Obersuhl
41,Oberthalhausen
41,Odensachsen
41,Petersberg
41,Philippsthal
41,Philippsthal (Werra)
41,Raboldshausen
41,Ransbach
41,Raßdorf
41,Rautenhausen
41,Reckerode
41,Reimboldshausen
41,Rhina
41,Richelsdorf
41,Rockensüß
41,Rohrbach
41,Röhrigshof
41,Ronshausen
41,Rotenburg
41,Rotenburg a.d. Fulda
41,Rotensee
41,Rotterterode
41,Saasen
41,Salzberg
41,Schenklengsfeld
41,Schenksolz
41,Schletzenrod
41,Schwarzenhasel
41,Seifertshausen
41,Sieglos
41,Soislieden
41,Solms
41,Solz
41,Sorga
41,Stärklos
41,Sterkelshausen
41,Süß
41,Tann
41,Untergeis
41,Unterhaun
41,Unterneurode
41,Unterstoppel
41,Unterweisenborn
41,Wehrda
41,Wehrshausen
41,Weißenhasel
41,Weiterode
41,Wetzlos
41,Widdershausen
41,Wildeck
41,Willingshain
41,Wippershain
41,Wölfershausen
41,Wüstfeld
42,Adelshausen
42,Albshausen
42,Allendorf/Fri.
42,Allendorf/Sch.
42,Allmuthshausen
42,Altenbrunslar
42,Altenburg
42,Altmorschen
42,Appenfeld
42,Appenhain
42,Arnsbach
42,Ascherode
42,Asterode
42,Bad Zwesten
42,Beiseförth
42,Berge
42,Bergheim
42,Berndshausen
42,Besse
42,Betzigerode
42,Beuern
42,Binsförth
42,Bischhausen
42,Bischofferode
42,Böddiger
42,Borken
42,Borken (Hessen)
42,Büchenwerra
42,Cappel
42,Caßdorf
42,Christerode
42,Dagobertshausen
42,Densberg
42,Deute
42,Dickershausen
42,Dillich
42,Dissen
42,Dittershausen
42,Dorheim
42,Dorla
42,Edermünde
42,Elbersdorf
42,Elfershausen
42,Ellenberg
42,Ellingshausen
42,Elnrode-Strang
42,Empfershausen
42,Ermetheis
42,Eubach
42,Falkenberg
42,Felsberg
42,Florshain
42,Frankenhain
42,Freudenthal
42,Friedigerode
42,Frielendorf
42,Fritzlar
42,Gebersdorf
42,Geismar
42,Gensungen
42,Gilsa
42,Gilserberg
42,Gleichen
42,Gombeth
42,Görzhain
42,Grebenau
42,Grebenhagen
42,Grifte
42,Großenenglis
42,Großropperhausen
42,Gudensberg
42,Gungelshausen
42,Günsterode
42,Guxhagen
42,Haarhausen
42,Haddamar
42,Haldorf
42,Harle
42,Hauptschwenda
42,Hausen/Knü.
42,Hausen/Ola.
42,Hebel
42,Heimbach
42,Heina
42,Helmshausen
42,Hergetsfeld
42,Herlefeld
42,Hesserode
42,Heßlar
42,Hilgershausen
42,Holzburg
42,Holzhausen a. Hahn
42,Holzhausen b. Homberg
42,Homberg
42,Homberg (Efze)
42,Hombergshausen
42,Hülsa
42,Hundshausen
42,Ibra
42,Immichenhain
42,Itzenhain
42,Jesberg
42,Kehrenbach
42,Kerstenhausen
42,Kirchberg
42,Kirchhof
42,Kleinenglis
42,Kleinropperhausen
42,Knüllwald
42,Konnefeld
42,Körle
42,Landefeld
42,Lanertshausen
42,Leimbach
42,Leimsfeld
42,Lembach
42,Lenderscheid
42,Lendorf
42,Leuderode
42,Lichtenhagen
42,Linsingen
42,Lischeid
42,Lobenhausen
42,Lohne
42,Lohre
42,Loshausen
42,Lützelwig
42,Maden
42,Malsfeld
42,Mardorf
42,Melgershausen
42,Melsungen
42,Merzhausen
42,Metze
42,Metzebach
42,Michelsberg
42,Moischeid
42,Morschen
42,Mörshausen/Hbg.
42,Mörshausen/Spa.
42,Mosheim
42,Mühlhausen
42,Nassenerfurth
42,Nausis/Knü
42,Nausis/Neu.
42,Nausis/Spa.
42,Nenterode
42,Neuenbrunslar
42,Neuenhain
42,Neuental
42,Neukirchen
42,Neumorschen
42,Niedenstein
42,Niederbeisheim
42,Niedergrenzebach
42,Niedermöllrich
42,Niederurff
42,Niedervorschütz
42,Oberaula
42,Oberbeisheim
42,Obergrenzebach
42,Obermelsungen
42,Obermöllrich
42,Oberurff-Schiffelborn
42,Obervorschütz
42,Olberode
42,Ostheim
42,Ottrau
42,Pfaffenhausen
42,Pfieffe
42,Ransbach
42,Reddingshausen
42,Relbehausen
42,Remsfeld
42,Rengshausen
42,Rhünda
42,Riebelsdorf
42,Rockshausen
42,Rodemann
42,Röhrenfurth
42,Röllshausen
42,Römersberg
42,Rommershausen
42,Roppershain
42,Rörshain
42,Rothhelmshausen
42,Rückershausen
42,Sachsenhausen
42,Salmshausen
42,Schellbach
42,Schlierbach
42,Schnellrode
42,Schönau
42,Schönborn
42,Schönstein
42,Schorbach
42,Schrecksbach
42,Schwalmstadt
42,Schwarzenberg
42,Schwarzenborn
42,Sebbeterode
42,Seigertshausen
42,Siebertshausen
42,Singlis
42,Sipperhausen
42,Sondheim
42,Spangenberg
42,Spieskappel
42,Steina
42,Steindorf
42,Stolzenbach
42,Todenhausen
42,Treysa
42,Trockenerfurth
42,Trutzhain
42,Udenborn
42,Ungedanken
42,Unshausen
42,Uttershausen
42,Verna
42,Vockerode-Dinkelberg
42,Völkershain
42,Wabern
42,Wagenfurth
42,Wahlshausen
42,Wallenstein
42,Waltersbrück
42,Wasenberg
42,Waßmuthshausen
42,Wehren
42,Weidelbach
42,Weißenborn
42,Welferode
42,Wenzigerode
42,Werkel
42,Wernswig
42,Wichdorf
42,Wichte
42,Wiera
42,Willingshausen
42,Winterscheid
42,Wolfershausen
42,Wollrode
42,Zella
42,Zennern
42,Ziegenhain
42,Zimmersrode
42,Züschen
42,Zwesten
43,Adorf
43,Affoldern
43,Albertshausen
43,Allendorf (Eder)
43,Allendorf/Hardtberg
43,Alleringhausen
43,Alraft
43,Alt Wildungen
43,Altenhaina
43,Altenlotheim
43,Ammenhausen
43,Anraff
43,Armsfeld
43,Asel
43,Bad Arolsen
43,Bad Wildungen
43,Basdorf
43,Battenberg
43,Battenberg (Eder)
43,Battenfeld
43,Battenhausen
43,Benkhausen
43,Bergfreiheit
43,Bergheim
43,Berghofen
43,Berndorf
43,Biebighausen
43,Birkenbringhausen
43,Bockendorf
43,Böhne
43,Bömighausen
43,Bottendorf
43,Braunau
43,Braunsen
43,Bringhausen
43,Bromskirchen
43,Buchenberg
43,Bühle
43,Buhlen
43,Burgwald
43,Dainrode
43,Dalwigksthal
43,Dehausen
43,Dehringhausen
43,Deisfeld
43,Diemelsee
43,Diemelstadt
43,Dodenau
43,Dodenhausen
43,Dorfitter
43,Dörnholzhausen
43,Ederbringhausen
43,Edersee
43,Edertal
43,Ehringen
43,Eifa
43,Eimelrod
43,Elleringhausen
43,Ellershausen
43,Ellnrode
43,Eppe
43,Ernsthausen
43,Flechtdorf
43,Frankenau
43,Frankenberg
43,Frankenberg (Eder)
43,Frebershausen
43,Freienhagen
43,Friedrichshausen
43,Frohnhausen
43,Fürstenberg
43,Geismar
43,Gellershausen
43,Gembeck
43,Gemünden
43,Gemünden (Wohra)
43,Giebringhausen
43,Giflitz
43,Goddelsheim
43,Goldhausen
43,Grüsen
43,Haddenberg
43,Haina (Kloster)
43,Haine
43,Halgehausen
43,Harbshausen
43,Hatzfeld
43,Hatzfeld (Eder)
43,Haubern
43,Helmighausen
43,Helmscheid
43,Helsen
43,Hemfurth
43,Hemmighausen
43,Herbelhausen
43,Herbsen
43,Heringhausen
43,Herzhausen
43,Hesperinghausen
43,Hillershausen
43,Holzhausen
43,Hommershausen
43,Höringhausen
43,Hörle
43,Hüddingen
43,Hundsdorf
43,Hüttenrode
43,Immighausen
43,Kirchlotheim
43,Kleinern
43,Kohlgrund
43,Königshagen
43,Korbach
43,Külte
43,Laisa
43,Landau
43,Lehnhausen
43,Lelbach
43,Lengefeld
43,Lichtenfels
43,Löhlbach
43,Louisendorf
43,Lütersheim
43,Mandern
43,Marienhagen
43,Massenhausen
43,Mehlen
43,Meineringhausen
43,Mengeringhausen
43,Mohnhausen
43,Mühlhausen
43,Münden
43,Neerdar
43,Netze
43,Neu-Berich
43,Neudorf
43,Neukirchen
43,Nieder-Ense
43,Nieder-Schleidern
43,Nieder-Waroldern
43,Nieder-Werbe
43,Niederorke
43,Nordenbeck
43,Ober-Ense
43,Ober-Waroldern
43,Ober-Werbe
43,Oberholzhausen
43,Obernburg
43,Oberorke
43,Oberwerba
43,Odershausen
43,Orpethal
43,Ottlar
43,Rattlar
43,Reddighausen
43,Reinhardshausen
43,Reitzenhagen
43,Rengershausen
43,Rennertehausen
43,Rhadern
43,Rhena
43,Rhenegge
43,Rhoden
43,Roda
43,Röddenau
43,Rodenbach
43,Römershausen
43,Rosenthal
43,Sachsenberg
43,Sachsenhausen
43,Schiffelbach
43,Schmillinghausen
43,Schmittlotheim
43,Schreufa
43,Schwalefeld
43,Schweinsbühl
43,Sehlen
43,Somplar
43,Stormbruch
43,Strothe
43,Sudeck
43,Thalitter
43,Twiste
43,Twistetal
43,Usseln
43,Vasbeck
43,Viermünden
43,Vöhl
43,Volkhardinghausen
43,Volkmarsen
43,Waldeck
43,Wangershausen
43,Wega
43,Wellen
43,Welleringhausen
43,Wethen
43,Wetterburg
43,Wiesenfeld
43,Willersdorf
43,Willershausen
43,Willingen
43,Willingen (Upland)
43,Wirmighausen
43,Wrexen
44,Abterode
44,Ahrenberg
44,Alberode
44,Albshausen
44,Albungen
44,Altefeld
44,Altenburschla
44,Archfeld
44,Aue
44,Bad Sooden-Allendorf
44,Berge
44,Berkatal
44,Berlepsch-Ellerode
44,Berneburg
44,Bischhausen
44,Blankenbach
44,Blickershausen
44,Breitau
44,Breitzbach
44,Burghofen
44,Datterode
44,Diemerode
44,Dohrenbach
44,Dudenrode
44,Eichenberg
44,Ellershausen
44,Ellingerode
44,Eltmannsee
44,Eltmannshausen
44,Epterode
44,Ermschwerd
44,Eschwege
44,Frankenhain
44,Frankershausen
44,Frauenborn
44,Frieda
44,Friedrichsbrück
44,Friemen
44,Fürstenhagen
44,Gehau
44,Germerode
44,Gertenbach
44,Grandenborn
44,Grebendorf
44,Großalmerode
44,Gutsbezirk Kaufunger Wald
44,Harmuthsachsen
44,Hasselbach
44,Hausen
44,Hebenshausen
44,Heldra
44,Herleshausen
44,Hermannrode
44,Hessisch Lichtenau
44,Hetzerode
44,Heyerode
44,Hilgershausen
44,Hitzelrode
44,Hitzerode
44,Hoheneiche
44,Hollstein
44,Holzhausen
44,Hopfelde
44,Hubenrode
44,Hundelshausen
44,Jestädt
44,Kammerbach
44,Kirchhosbach
44,Kleinalmerode
44,Kleinvach
44,Krauthausen
44,Küchen
44,Langenhain
44,Laudenbach
44,Lindenau
44,Lüderbach
44,Mäckelsdorf
44,Markershausen
44,Marzhausen
44,Meinhard
44,Meißner
44,Mitterode
44,Motzenrode
44,Nesselröden
44,Netra
44,Neu-Eichenberg
44,Neuerode
44,Neuseesen
44,Niddawitzhausen
44,Niederdünzebach
44,Niederhone
44,Oberdünzebach
44,Oberhone
44,Oberrieden
44,Oetmannshausen
44,Orferode
44,Quentel
44,Rambach
44,Rechtebach
44,Reichenbach
44,Reichensachsen
44,Renda
44,Retterode
44,Ringgau
44,Rittmannshausen
44,Rodebach
44,Röhrda
44,Rommerode
44,Roßbach
44,Schemmern
44,Schwebda
44,Sontra
44,Stadthosbach
44,Stolzhausen
44,Thurnhosbach
44,Trubenhausen
44,Uengsterode
44,Ulfen
44,Unhausen
44,Unterrieden
44,Velmeden
44,Vierbach
44,Vockerode
44,Völkershausen
44,Walburg
44,Waldkappel
44,Wanfried
44,Wehretal
44,Weiden
44,Weidenhausen
44,Weißenbach
44,Weißenborn
44,Weißenborn/Son.
44,Wellingerode
44,Wendershausen
44,Werleshausen
44,Wichmannshausen
44,Wickersrode
44,Willershausen
44,Witzenhausen
44,Wolfterode
44,Wölfterode
44,Wollstein
44,Wommen
44,Ziegenhagen
45,Allendorf
45,Altendiez
45,Arzbach
45,Attenhausen
45,Auel
45,Aull
45,Bad Ems
45,Balduinstein
45,Becheln
45,Berg
45,Berghausen
45,Berndroth
45,Bettendorf
45,Biebrich
45,Birlenbach
45,Bogel
45,Bornich
45,Braubach
45,Bremberg
45,Buch
45,Burgschwalbach
45,Charlottenberg
45,Cramberg
45,Dachsenhausen
45,Dahlheim
45,Dausenau
45,Dessighofen
45,Dienethal
45,Diethardt
45,Diez
45,Dörnberg
45,Dornholzhausen
45,Dörscheid
45,Dörsdorf
45,Ebertshausen
45,Ehr
45,Eisighofen
45,Endlichhofen
45,Eppenrod
45,Ergeshausen
45,Eschbach
45,Fachbach
45,Filsen
45,Flacht
45,Frücht
45,Geilnau
45,Geisig
45,Gemmerich
45,Gückingen
45,Gutenacker
45,Hahnstätten
45,Hainau
45,Hambach
45,Heistenbach
45,Herold
45,Himmighofen
45,Hirschberg
45,Holzappel
45,Holzhausen an der Haide
45,Holzheim
45,Hömberg
45,Horhausen
45,Hunzel
45,Isselbach
45,Kaltenholzhausen
45,Kamp-Bornhofen
45,Kasdorf
45,Katzenelnbogen
45,Kaub
45,Kehlbach
45,Kemmenau
45,Kestert
45,Klingelbach
45,Kördorf
45,Lahnstein
45,Langenscheid
45,Laurenburg
45,Lautert
45,Lierschied
45,Lipporn
45,Lohrheim
45,Lollschied
45,Lykershausen
45,Marienfels
45,Miehlen
45,Miellen
45,Misselberg
45,Mittelfischbach
45,Mudershausen
45,Nassau
45,Nastätten
45,Netzbach
45,Niederbachheim
45,Niederneisen
45,Niedertiefenbach
45,Niederwallmenach
45,Nievern
45,Nochern
45,Oberbachheim
45,Oberfischbach
45,Oberneisen
45,Obernhof
45,Obertiefenbach
45,Oberwallmenach
45,Oberwies
45,Oelsberg
45,Osterspai
45,Patersberg
45,Pohl
45,Prath
45,Reckenroth
45,Reichenberg
45,Reitzenhain
45,Rettershain
45,Rettert
45,Roth
45,Ruppertshofen
45,Sankt Goarshausen
45,Sauerthal
45,Scheidt
45,Schiesheim
45,Schönborn
45,Schweighausen
45,Seelbach
45,Singhofen
45,Steinsberg
45,Strüth
45,Sulzbach
45,Wasenbach
45,Weidenbach
45,Weinähr
45,Weisel
45,Welterod
45,Weyer
45,Winden
45,Winterwerb
45,Zimmerschied
46,Abtweiler
46,Allenfeld
46,Altenbamberg
46,Argenschwang
46,Auen
46,Bad Kreuznach
46,Bad Sobernheim
46,Bärweiler
46,Becherbach
46,Becherbach bei Kirn
46,Biebelsheim
46,Bockenau
46,Boos
46,Braunweiler
46,Brauweiler
46,Breitenheim
46,Bretzenheim
46,Bruschied
46,Burgsponheim
46,Callbach
46,Dalberg
46,Daubach
46,Daxweiler
46,Desloch
46,Dörrebach
46,Dorsheim
46,Duchroth
46,Eckenroth
46,Feilbingert
46,Frei-Laubersheim
46,Fürfeld
46,Gebroth
46,Guldental
46,Gutenberg
46,Hackenheim
46,Hahnenbach
46,Hallgarten
46,Hargesheim
46,Heimweiler
46,Heinzenberg
46,Hennweiler
46,Hergenfeld
46,Hochstätten
46,Hochstetten-Dhaun
46,Horbach
46,Hüffelsheim
46,Hundsbach
46,Ippenschied
46,Jeckenbach
46,Kellenbach
46,Kirn
46,Kirschroth
46,Königsau
46,Langenlonsheim
46,Langenthal
46,Laubenheim
46,Lauschied
46,Lettweiler
46,Limbach
46,Löllbach
46,Mandel
46,Martinstein
46,Meckenbach
46,Meddersheim
46,Meisenheim
46,Merxheim
46,Monzingen
46,Münchwald
46,Neu-Bamberg
46,Niederhausen
46,Norheim
46,Nußbaum
46,Oberhausen an der Nahe
46,Oberhausen bei Kirn
46,Oberstreit
46,Odernheim am Glan
46,Otzweiler
46,Pfaffen-Schwabenheim
46,Pleitersheim
46,Raumbach
46,Rehbach
46,Rehborn
46,Reiffelbach
46,Roth
46,Roxheim
46,Rüdesheim
46,Rümmelsheim
46,Sankt Katharinen
46,Schloßböckelheim
46,Schmittweiler
46,Schneppenbach
46,Schöneberg
46,Schwarzerden
46,Schweinschied
46,Schweppenhausen
46,Seesbach
46,Seibersbach
46,Simmertal
46,Sommerloch
46,Spabrücken
46,Spall
46,Sponheim
46,Staudernheim
46,Stromberg
46,Tiefenthal
46,Traisen
46,Volxheim
46,Waldböckelheim
46,Waldlaubersheim
46,Wallhausen
46,Warmsroth
46,Weiler bei Monzingen
46,Weinsheim
46,Weitersborn
46,Windesheim
46,Winterbach
46,Winterburg
47,Adenau
47,Ahrbrück
47,Altenahr
47,Antweiler
47,Aremberg
47,Bad Breisig
47,Bad Neuenahr-Ahrweiler
47,Barweiler
47,Bauler
47,Berg
47,Brenk
47,Brohl-Lützing
47,Burgbrohl
47,Dankerath
47,Dedenbach
47,Dernau
47,Dorsel
47,Dümpelfeld
47,Eichenbach
47,Fuchshofen
47,Galenberg
47,Glees
47,Gönnersdorf
47,Grafschaft
47,Harscheid
47,Heckenbach
47,Herschbroich
47,Hoffeld
47,Hohenleimbach
47,Honerath
47,Hönningen
47,Hümmel
47,Insul
47,Kalenborn
47,Kaltenborn
47,Kempenich
47,Kesseling
47,Kirchsahr
47,Königsfeld
47,Kottenborn
47,Leimbach
47,Lind
47,Mayschoß
47,Meuspath
47,Müllenbach
47,Müsch
47,Niederdürenbach
47,Niederzissen
47,Nürburg
47,Oberdürenbach
47,Oberzissen
47,Ohlenhard
47,Pomster
47,Quiddelbach
47,Rech
47,Reifferscheid
47,Remagen
47,Rodder
47,Schalkenbach
47,Schuld
47,Senscheid
47,Sierscheid
47,Sinzig
47,Spessart
47,Trierscheid
47,Waldorf
47,Wassenach
47,Wehr
47,Weibern
47,Wershofen
47,Wiesemscheid
47,Wimbach
47,Winnerath
47,Wirft
48,Affler
48,Alsdorf
48,Altscheid
48,Ammeldingen an der Our
48,Ammeldingen bei Neuerburg
48,Arzfeld
48,Auw an der Kyll
48,Auw bei Prüm
48,Badem
48,Balesfeld
48,Bauler
48,Baustert
48,Beilingen
48,Berkoth
48,Berscheid
48,Bettingen
48,Bickendorf
48,Biersdorf am See
48,Biesdorf
48,Birtlingen
48,Bitburg
48,Bleialf
48,Bollendorf
48,Brandscheid
48,Brecht
48,Brimingen
48,Buchet
48,Büdesheim
48,Burbach
48,Burg
48,Dackscheid
48,Dahlem
48,Dahnen
48,Daleiden
48,Dasburg
48,Dauwelshausen
48,Dingdorf
48,Dockendorf
48,Dudeldorf
48,Echternacherbrück
48,Echtershausen
48,Ehlenz
48,Eilscheid
48,Eisenach
48,Emmelbaum
48,Enzen
48,Ernzen
48,Eschfeld
48,Eßlingen
48,Etteldorf
48,Euscheid
48,Feilsdorf
48,Ferschweiler
48,Feuerscheid
48,Fischbach-Oberraden
48,Fleringen
48,Fließem
48,Geichlingen
48,Gemünd
48,Gentingen
48,Giesdorf
48,Gilzem
48,Gindorf
48,Gondenbrett
48,Gondorf
48,Gransdorf
48,Großkampenberg
48,Großlangenfeld
48,Habscheid
48,Halsdorf
48,Hamm
48,Hargarten
48,Harspelt
48,Heckhuscheid
48,Heilbach
48,Heilenbach
48,Heisdorf
48,Herbstmühle
48,Herforst
48,Hersdorf
48,Herzfeld
48,Holsthum
48,Hommerdingen
48,Hosten
48,Hütten
48,Hütterscheid
48,Hüttingen an der Kyll
48,Hüttingen bei Lahr
48,Idenheim
48,Idesheim
48,Ingendorf
48,Irrel
48,Irrhausen
48,Jucken
48,Karlshausen
48,Kaschenbach
48,Keppeshausen
48,Kesfeld
48,Kickeshausen
48,Kinzenburg
48,Kleinlangenfeld
48,Körperich
48,Koxhausen
48,Krautscheid
48,Kruchten
48,Kyllburg
48,Kyllburgweiler
48,Lahr
48,Lambertsberg
48,Lascheid
48,Lasel
48,Lauperath
48,Leidenborn
48,Leimbach
48,Lichtenborn
48,Lierfeld
48,Ließem
48,Lünebach
48,Lützkampen
48,Malberg
48,Malbergweich
48,Manderscheid
48,Masthorn
48,Matzerath
48,Mauel
48,Meckel
48,Menningen
48,Merlscheid
48,Messerich
48,Mettendorf
48,Metterich
48,Minden
48,Mülbach
48,Mützenich
48,Muxerath
48,Nasingen
48,Nattenheim
48,Neidenbach
48,Neuendorf
48,Neuerburg
48,Neuheilenbach
48,Niedergeckler
48,Niederlauch
48,Niederpierscheid
48,Niederraden
48,Niederstedem
48,Niederweiler
48,Niederweis
48,Niehl
48,Nimshuscheid
48,Nimsreuland
48,Nusbaum
48,Obergeckler
48,Oberkail
48,Oberlascheid
48,Oberlauch
48,Oberpierscheid
48,Oberstedem
48,Oberweiler
48,Oberweis
48,Olmscheid
48,Olsdorf
48,Olzheim
48,Orenhofen
48,Orlenbach
48,Orsfeld
48,Peffingen
48,Philippsheim
48,Pickließem
48,Pintesfeld
48,Pittenbach
48,Plascheid
48,Plütscheid
48,Preischeid
48,Preist
48,Pronsfeld
48,Prüm
48,Prümzurlay
48,Reiff
48,Reipeldingen
48,Rittersdorf
48,Rodershausen
48,Röhl
48,Rommersheim
48,Roscheid
48,Roth an der Our
48,Roth bei Prüm
48,Sankt Thomas
48,Schankweiler
48,Scharfbillig
48,Scheitenkorb
48,Scheuern
48,Schleid
48,Schönecken
48,Schwirzheim
48,Seffern
48,Sefferweich
48,Seinsfeld
48,Seiwerath
48,Sellerich
48,Sengerich
48,Sevenig (Our)
48,Sevenig bei Neuerburg
48,Sinspelt
48,Spangdahlem
48,Speicher
48,Steinborn
48,Stockem
48,Strickscheid
48,Sülm
48,Trimport
48,Übereisenbach
48,Uppershausen
48,Usch
48,Utscheid
48,Üttfeld
48,Waldhof-Falkenstein
48,Wallendorf
48,Wallersheim
48,Watzerath
48,Wawern
48,Waxweiler
48,Weidingen
48,Weinsheim
48,Wettlingen
48,Wiersdorf
48,Wilsecker
48,Winringen
48,Winterscheid
48,Winterspelt
48,Wißmannsdorf
48,Wolsfeld
48,Zendscheid
48,Zweifelscheid
49,Alf
49,Alflen
49,Altlay
49,Altstrimmig
49,Auderath
